student_id,age,gender,graduation_percentage,graduation_stream,prep_months,daily_study_hours,mock_tests_attempted,revision_cycles,attempt_number,ncert_read,standard_books,coaching,online_resources,gs_history,gs_geography,gs_polity,gs_economy,gs_sciencetech,gs_environment,gs_currentaffairs,gs_artculture,gs_total_score,csat_comprehension,csat_logicalreasoning,csat_quantitative,csat_datainterpretation,csat_decisionmaking,csat_total_score,csat_qualified,weekly_quizzes,avg_quiz_score,study_streak_days,test_attendance_percent,target,gs_history_pct,gs_geography_pct,gs_polity_pct,gs_economy_pct,gs_sciencetech_pct,gs_environment_pct,gs_currentaffairs_pct,gs_artculture_pct,csat_comprehension_pct,csat_logicalreasoning_pct,csat_quantitative_pct,csat_datainterpretation_pct,csat_decisionmaking_pct,gs_average_pct,csat_average_pct,overall_score,performance_category,weak_subjects_count,very_weak_subjects,strong_subjects_count,weakest_subject,weakest_subject_score,strongest_subject,strongest_subject_score,study_efficiency,mock_efficiency,subject_variance,consistency_score,improvement_needed,quick_wins_count,estimated_hours_needed,test_readiness,streak_quality,revision_effectiveness,weekly_study_hours,preparation_intensity,csat_risk,overall_risk,qualification_probability,gender_encoded,coaching_encoded,graduation_stream_encoded,target_encoded,has_coaching,regular_quiz_taker,high_mock_tester,consistent_student,ncert_reader,standard_books_user
38,31,Female,63,Science,27,6.4,81,4,6,1,1,1,0,18.1,12.1,13.6,13.2,11.4,17.2,13.1,8.7,105.7,14.7,16.4,5.8,16.3,19.8,73.6,1,5,50.1,8,95.3,1,72.4,48.4,54.4,52.8,45.6,68.8,52.4,34.8,41.64305949008499,55.59322033898305,19.205298013245034,62.934362934362944,85.71428571428571,53.7,53.01804529819235,53.4954135894577,Average,3,1,0,artculture,34.8,history,72.4,7.22910994452131,0.6523830925543622,147.3714285714286,76.3045585472186,16.504586410542302,5,33.009172821084604,72.7,51.2,2.004,44.800000000000004,172.8,Low,Medium,0.5579946954269204,0,1,4,1,1,1,1,0,1,1
39,31,Male,62,Arts,42,6.0,93,0,3,1,1,1,1,15.7,18.2,11.6,15.4,11.6,15.8,16.7,13.9,119.9,15.5,17.1,1.3,7.9,8.9,49.8,0,1,52.8,20,90.9,0,62.8,72.8,46.4,61.6,46.4,63.2,66.8,55.6,43.90934844192635,57.96610169491526,4.304635761589404,30.50193050193051,38.52813852813853,59.45,35.04203098570001,52.12760929571,Average,2,0,0,polity,46.4,geography,72.8,7.446801327958572,0.5545490350607447,88.22571428571428,85.81443317913075,17.872390704289998,3,35.744781408579996,71.85,120.0,0.0,42.0,252.0,Medium,Medium,0.5354008230942564,1,1,0,0,1,0,1,0,1,1
40,30,Male,87,Engineering,31,9.1,18,9,5,1,1,0,1,17.8,11.8,10.7,17.9,16.9,19.9,13.2,13.6,123.4,30.0,13.8,23.7,13.1,18.2,98.3,1,4,59.4,30,81.6,1,71.2,47.2,42.8,71.6,67.6,79.6,52.8,54.4,84.98583569405099,46.779661016949156,78.47682119205298,50.57915057915058,78.78787878787878,60.9,67.9218694540165,63.00656083620494,Good,2,0,1,polity,42.8,environment,79.6,6.238273350119301,3.3161347808528916,176.9028571428571,71.55628241585087,6.99343916379506,4,13.98687832759012,70.5,273.0,5.346,63.699999999999996,282.09999999999997,Low,Low,0.7041427551543374,1,0,2,1,1,1,0,1,1,1
41,32,Female,60,Science,9,8.9,57,9,6,1,1,0,0,16.7,6.7,11.9,8.1,14.6,12.2,15.6,12.1,98.3,18.8,12.5,5.8,7.2,4.1,46.1,0,7,54.8,27,43.5,0,66.8,26.8,47.6,32.4,58.4,48.8,62.4,48.4,53.25779036827196,42.3728813559322,19.205298013245034,27.7992277992278,17.748917748917748,48.949999999999996,32.07682305711895,43.88804691713568,Needs Improvement,5,2,0,geography,26.8,history,66.8,4.433136052235928,0.7566904640885462,193.64285714285714,68.86470445013069,26.111953082864318,4,52.223906165728636,49.15,240.3,4.9319999999999995,62.300000000000004,80.10000000000001,High,Medium,0.3995204726099502,0,0,4,0,1,1,1,0,1,1
42,32,Female,93,Engineering,42,8.6,22,9,4,0,1,0,1,8.2,11.3,6.9,8.9,10.7,9.7,12.1,14.2,82.0,24.1,15.9,6.0,17.7,14.8,80.9,1,12,84.2,36,81.2,0,32.8,45.2,27.6,35.6,42.8,38.8,48.4,56.8,68.27195467422096,53.898305084745765,19.867549668874172,68.33976833976834,64.06926406926407,41.0,54.889368367374665,45.1668105102124,Average,7,2,0,polity,27.6,artculture,56.8,4.704876094813792,1.9637743700092347,86.58285714285714,86.0785836024605,24.8331894897876,4,49.6663789795752,82.7,309.59999999999997,7.578000000000001,60.199999999999996,361.2,Low,Medium,0.4201366071658514,0,0,2,0,1,1,0,1,0,1
43,34,Male,58,Science,15,3.1,53,0,3,1,1,0,1,11.9,12.7,7.5,12.1,8.6,12.1,6.7,1.6,71.9,9.8,7.2,4.8,14.4,9.1,45.8,0,1,67.5,22,74.5,0,47.6,50.8,30.0,48.4,34.4,48.4,26.8,6.4,27.762039660056658,24.40677966101695,15.894039735099339,55.5984555984556,39.39393939393939,36.6,32.61105080971359,35.403315242914076,Needs Improvement,7,4,0,artculture,6.4,geography,50.8,8.634954937296117,0.6556169489428533,236.79999999999998,61.9255876772679,34.596684757085924,4,69.19336951417185,71.0,68.2,0.0,21.7,46.5,High,High,0.2742605862271427,1,0,4,0,1,0,1,0,1,1
44,34,Male,67,Science,40,9.6,79,4,6,1,1,0,1,16.4,16.5,12.7,12.3,15.0,15.6,9.1,16.2,113.5,21.6,19.0,6.4,12.2,15.7,76.9,1,6,55.3,24,84.1,1,65.6,66.0,50.8,49.2,60.0,62.4,36.4,64.8,61.189801699716725,64.40677966101694,21.192052980132452,47.10424710424711,67.96536796536796,56.89999999999999,52.37164988209624,55.54149496462887,Average,2,0,0,currentaffairs,36.4,geography,66.0,5.239763675908384,0.6942686870578608,111.0742857142857,82.14067503066443,14.458505035371132,2,28.917010070742265,69.69999999999999,230.39999999999998,2.2119999999999997,67.2,384.0,Low,Low,0.5913219635716798,1,0,4,1,1,1,1,0,1,1
45,34,Female,56,Arts,20,6.8,64,9,3,1,0,1,0,12.7,12.9,20.0,14.0,13.2,12.8,8.7,11.8,105.3,11.2,16.9,3.1,12.2,8.3,51.5,0,2,57.2,19,90.8,0,50.8,51.6,80.0,56.0,52.8,51.2,34.8,47.2,31.728045325779036,57.28813559322033,10.264900662251657,47.10424710424711,35.93073593073593,53.05,36.463212923246815,48.07396387697404,Average,2,1,1,currentaffairs,34.8,polity,80.0,6.163328702176159,0.7395994442611391,158.99142857142857,74.43621111820616,21.92603612302596,6,43.85207224605192,74.0,129.2,5.148000000000001,47.6,136.0,Medium,Medium,0.4679434293850603,0,1,0,0,1,0,1,0,1,0
46,23,Female,59,Arts,4,9.1,11,8,3,1,1,0,1,13.4,10.5,9.6,15.1,15.9,10.2,11.0,6.1,92.7,15.9,14.5,10.0,4.6,6.8,54.2,0,1,42.2,28,51.8,0,53.6,42.0,38.4,60.4,63.6,40.8,44.0,24.4,45.042492917847035,49.152542372881356,33.11258278145696,17.760617760617762,29.437229437229433,45.9,34.90109305400651,42.60032791620195,Needs Improvement,5,1,0,artculture,24.4,sciencetech,63.6,4.217854249128906,3.5500273263501625,163.73714285714286,73.67316093881357,27.399672083798052,4,54.799344167596104,47.0,254.79999999999998,3.3760000000000003,63.699999999999996,36.4,Medium,Medium,0.37911378027576037,0,0,0,0,1,0,0,0,1,1
47,32,Male,81,Medical,10,8.3,23,0,4,1,1,0,0,7.2,12.9,14.8,4.5,10.6,3.2,5.1,9.4,66.4,28.2,11.4,21.1,12.2,3.1,72.3,1,12,42.7,17,75.1,0,28.8,51.6,59.2,18.0,42.4,12.8,20.4,37.6,79.88668555240793,38.64406779661017,69.86754966887418,47.10424710424711,13.41991341991342,33.85000000000001,49.78449270841056,38.63034781252317,Needs Improvement,6,4,0,environment,12.8,polity,59.2,4.153800840056254,1.6095978255217986,277.94,55.310801685049995,31.36965218747683,3,62.73930437495366,58.9,141.10000000000002,0.0,58.10000000000001,83.0,Medium,High,0.31908568319274755,1,0,3,0,1,1,0,0,1,1
48,27,Male,86,Arts,13,7.0,33,0,4,1,1,0,0,9.0,7.9,3.2,6.0,8.0,8.8,10.8,4.7,59.2,23.6,16.8,1.9,6.0,13.3,61.6,0,5,79.5,14,49.3,0,36.0,31.6,12.8,24.0,32.0,35.2,43.2,18.8,66.85552407932013,56.949152542372886,6.291390728476822,23.166023166023166,57.57575757575758,29.199999999999996,42.16756961839012,33.09027088551703,Needs Improvement,8,5,0,polity,12.8,currentaffairs,43.2,4.136283860689629,0.9732432613387362,99.42857142857143,84.01315698804203,36.90972911448297,1,73.81945822896594,64.4,98.0,0.0,49.0,91.0,Medium,High,0.2446568977671499,1,0,0,0,1,1,0,0,1,1
49,24,Male,75,Medical,35,5.1,52,3,3,1,1,0,1,10.0,13.3,12.7,15.8,7.0,10.3,17.3,10.5,95.6,20.2,7.9,14.0,13.0,9.5,67.0,1,9,46.2,26,54.2,0,40.0,53.2,50.8,63.2,28.0,41.2,69.2,42.0,57.22379603399433,26.779661016949152,46.35761589403974,50.19305019305019,41.12554112554112,48.449999999999996,44.335932852714905,47.21577985581446,Average,4,1,0,sciencetech,28.0,currentaffairs,69.2,7.740291779641716,0.8908637708644238,179.99714285714285,71.05876083590975,22.78422014418554,5,45.56844028837108,50.2,132.6,1.3860000000000001,35.699999999999996,178.5,Medium,Medium,0.45372910157544716,1,0,3,0,1,1,1,0,1,1
50,29,Male,62,Science,40,4.6,7,3,6,1,1,1,1,14.5,11.7,10.4,25.0,12.1,9.4,14.0,9.8,106.5,20.7,18.6,13.6,3.2,14.4,66.5,0,3,66.2,19,66.4,0,58.0,46.8,41.6,100.0,48.4,37.6,56.0,39.2,58.640226628895185,63.05084745762712,45.033112582781456,12.355212355212357,62.33766233766234,53.45,48.28341227243569,51.9000236817307,Average,5,0,1,environment,37.6,economy,100.0,9.267861371737625,6.487502960216338,408.36285714285714,34.34047381695065,18.0999763182693,5,36.1999526365386,66.30000000000001,87.39999999999999,1.9860000000000002,32.199999999999996,184.0,Medium,Medium,0.531624788098317,1,1,4,0,1,0,0,0,1,1
51,23,Male,92,Arts,29,10.5,17,1,2,1,1,0,1,11.2,13.1,8.2,9.6,16.6,10.0,14.5,5.9,90.0,21.9,12.6,12.5,21.4,15.8,84.5,1,4,86.3,21,60.4,0,44.8,52.4,32.8,38.4,66.4,40.0,58.0,23.6,62.03966005665722,42.71186440677966,41.390728476821195,82.62548262548263,68.3982683982684,44.550000000000004,59.43320079280181,49.01496023784054,Average,5,2,0,artculture,23.6,sciencetech,66.4,4.262170455464394,2.723053346546697,193.64285714285717,68.86470445013069,20.98503976215946,4,41.97007952431892,73.35,220.5,0.863,73.5,304.5,Low,Medium,0.4835885680094706,1,0,0,0,1,1,0,0,1,1
52,25,Male,62,Arts,22,11.6,56,8,1,0,1,0,0,14.8,14.2,15.1,11.6,13.2,13.4,14.3,8.6,104.1,16.8,10.3,15.6,12.0,16.2,72.1,1,3,60.3,23,72.0,0,59.2,56.8,60.4,46.4,52.8,53.6,57.2,34.4,47.59206798866856,34.91525423728814,51.65562913907284,46.33204633204633,70.12987012987011,52.6,50.1249735653892,51.85749206961676,Average,2,1,0,artculture,34.4,polity,60.4,4.115673973779108,0.9097805626248554,73.41714285714286,88.1954621254232,18.14250793038324,6,36.28501586076648,66.15,266.8,4.824,81.2,255.2,Low,Medium,0.5309187008560243,1,0,0,0,1,0,1,0,0,1
53,23,Male,57,Arts,14,9.0,4,8,4,1,1,1,0,8.7,10.0,10.2,5.5,20.7,11.9,8.3,13.0,89.3,24.3,13.4,2.7,10.3,6.6,56.5,0,1,59.0,5,83.1,0,34.8,40.0,40.8,22.0,82.8,47.6,33.2,52.0,68.83852691218131,45.42372881355932,8.94039735099338,39.76833976833977,28.57142857142857,44.15,38.30848428330047,42.39754528499014,Needs Improvement,6,3,1,economy,22.0,sciencetech,82.8,4.239754528499014,8.479509056998028,327.6771428571428,47.313705042746435,27.602454715009863,4,55.204909430019725,71.05,45.0,4.72,63.0,126.0,Medium,Medium,0.375936867286235,1,1,0,0,1,0,0,0,1,1
54,27,Female,57,Medical,45,4.7,25,1,2,1,1,0,0,11.0,10.7,8.9,4.3,9.8,12.3,12.2,10.2,80.2,12.2,13.2,5.3,17.8,10.4,60.9,0,4,88.0,36,72.4,0,44.0,42.8,35.6,17.2,39.2,49.2,48.8,40.8,34.56090651558073,44.74576271186441,17.549668874172188,68.72586872586874,45.02164502164502,39.7,42.12077036982622,40.42623111094787,Needs Improvement,8,1,0,economy,17.2,environment,49.2,7.092321247534714,1.5548550427287642,103.66857142857143,83.33141919983095,29.573768889052133,5,59.147537778104265,80.2,169.20000000000002,0.88,32.9,211.5,Medium,Medium,0.34564195153231825,0,0,3,0,1,1,0,1,1,1
55,25,Male,76,Science,33,7.4,29,8,4,1,1,0,1,13.9,11.4,18.2,9.6,12.9,16.4,17.6,12.0,111.6,20.8,16.1,7.1,13.8,13.5,73.3,1,6,87.6,12,97.9,1,55.6,45.6,72.8,38.4,51.6,65.6,70.4,48.0,58.923512747875364,54.576271186440685,23.509933774834437,53.28185328185329,58.44155844155844,56.0,49.74662588651244,54.12398776595373,Average,3,0,0,economy,38.4,polity,72.8,6.443331876899253,1.804132925531791,154.7428571428571,75.11932708253897,15.876012234046271,4,31.752024468092543,92.75,88.80000000000001,7.007999999999999,51.800000000000004,244.20000000000002,Medium,Medium,0.56830342781609,1,0,4,1,1,1,0,0,1,1
56,29,Male,60,Science,29,9.6,53,5,3,1,1,0,1,15.3,9.7,14.5,11.5,11.5,18.5,10.7,14.2,107.6,20.9,10.1,0.0,5.6,9.3,44.7,0,5,88.4,14,81.7,0,61.2,38.8,58.0,46.0,46.0,74.0,42.8,56.8,59.20679886685553,34.23728813559322,0.0,21.62162162162162,40.25974025974026,52.95,31.065089776762125,46.38452693302864,Average,4,0,0,geography,38.8,environment,74.0,4.375898767266853,0.8589727209820118,135.9057142857143,78.14809880604008,23.61547306697136,5,47.23094613394272,85.05000000000001,134.4,4.42,67.2,278.4,High,Medium,0.4400321601380366,1,0,4,0,1,1,1,0,1,1
57,27,Female,56,Arts,34,10.0,12,7,2,1,1,0,0,10.1,12.8,13.9,11.9,14.1,12.5,11.0,7.7,94.1,14.6,18.1,17.8,9.5,15.5,74.7,1,4,71.5,19,99.0,0,40.4,51.2,55.6,47.6,56.4,50.0,44.0,30.8,41.35977337110482,61.35593220338984,58.94039735099338,36.67953667953668,67.0995670995671,47.0,53.08704134091836,48.826112402275506,Average,4,1,0,artculture,30.8,sciencetech,56.4,4.438737491115955,3.755854800175039,72.0457142857143,88.4159703048985,21.173887597724494,7,42.34777519544899,85.25,190.0,5.005,70.0,340.0,Low,Medium,0.4804451859712586,0,0,0,0,1,1,0,0,1,1
58,22,Female,77,Arts,12,4.9,82,9,6,1,1,0,0,7.7,8.3,16.5,13.4,8.4,11.5,7.4,11.1,86.0,24.4,9.4,15.6,21.1,15.6,83.8,1,6,92.4,18,82.0,0,30.8,33.2,66.0,53.6,33.6,46.0,29.6,44.4,69.12181303116147,31.86440677966102,51.65562913907284,81.46718146718148,67.53246753246752,42.15,60.32829958990887,47.60348987697266,Average,6,4,0,currentaffairs,29.6,polity,66.0,8.068388114741127,0.5735360226141284,165.62000000000003,73.37042158407563,22.39651012302734,3,44.79302024605468,87.2,88.2,8.316,34.300000000000004,58.800000000000004,Low,Medium,0.4601429099260922,0,0,0,0,1,1,1,0,1,1
59,24,Male,56,Science,5,2.0,28,3,6,1,1,0,0,7.8,7.6,10.6,6.1,12.2,7.5,4.5,5.6,64.6,12.7,4.4,8.9,4.9,16.1,47.6,0,4,85.0,17,65.6,0,31.2,30.4,42.4,24.4,48.8,30.0,18.0,22.4,35.977337110481585,14.915254237288137,29.47019867549669,18.91891891891892,69.6969696969697,30.95,33.795735727831,31.803720718349297,Needs Improvement,8,6,0,currentaffairs,18.0,sciencetech,48.8,10.601240239449766,1.0966800247706654,104.95714285714287,83.1242333895323,38.1962792816507,2,76.3925585633014,75.3,34.0,2.55,14.0,10.0,Medium,High,0.2291556005531245,1,0,4,0,1,1,0,0,1,1
60,29,Male,92,Arts,47,9.4,2,1,5,1,1,1,1,17.2,14.2,11.8,13.7,16.1,11.4,8.0,17.9,109.9,27.4,17.9,13.4,13.3,17.0,89.4,1,2,62.9,27,58.8,1,68.8,56.8,47.2,54.8,64.4,45.6,32.0,71.6,77.62039660056658,60.67796610169491,44.37086092715232,51.35135135135136,73.59307359307358,55.150000000000006,61.52272971476775,57.06181891443033,Average,3,1,0,currentaffairs,32.0,artculture,71.6,5.486713357156763,19.020606304810112,176.52285714285713,71.61738155724714,12.938181085569667,4,25.876362171139334,60.849999999999994,253.8,0.629,65.8,441.8,Low,Low,0.6155702313309678,1,1,0,1,1,0,0,0,1,1
61,32,Male,71,Engineering,29,7.1,89,1,1,1,1,0,0,11.6,16.7,11.1,14.8,15.1,11.8,16.1,11.7,109.9,23.2,10.4,12.7,18.9,19.5,84.7,1,7,74.6,11,81.5,1,46.4,66.8,44.4,59.2,60.4,47.2,64.4,46.8,65.72237960339945,35.25423728813559,42.05298013245033,72.97297297297297,84.4155844155844,54.449999999999996,60.083630882508544,56.14008926475256,Average,4,0,0,polity,44.4,geography,66.8,6.930875217870687,0.6237787696083618,83.76857142857145,86.53108476242541,13.859910735247439,5,27.719821470494878,78.05,78.1,0.746,49.699999999999996,205.89999999999998,Low,Low,0.6009294410457261,1,0,2,1,1,1,1,0,1,1
62,34,Male,89,Science,37,6.3,57,8,1,1,1,1,1,19.9,13.8,14.8,13.6,10.3,10.7,13.8,17.3,113.2,24.7,23.9,25.1,12.5,22.1,108.5,1,3,46.7,21,78.1,1,79.6,55.2,59.2,54.4,41.2,42.8,55.2,69.2,69.97167138810198,81.01694915254237,83.11258278145695,48.262548262548265,95.67099567099568,57.1,75.60694945112905,62.65208483533871,Good,2,0,1,sciencetech,41.2,history,79.6,8.582477374703933,1.0802083592299778,161.2685714285714,74.07007566186908,7.347915164661288,6,14.695830329322575,62.4,132.29999999999998,3.736,44.1,233.1,Low,Low,0.6991960228649075,1,1,4,1,1,0,1,0,1,1
63,22,Male,88,Science,33,3.0,75,0,4,1,1,1,1,12.1,11.0,14.1,9.2,11.4,14.7,12.7,11.2,94.9,30.0,12.4,7.5,13.7,11.3,73.2,1,3,70.3,8,76.8,0,48.4,44.0,56.4,36.8,45.6,58.8,50.8,44.8,84.98583569405099,42.03389830508475,24.834437086092716,52.8957528957529,48.917748917748916,48.2,50.733534579746056,48.96006037392382,Average,5,0,0,economy,36.8,environment,58.8,12.240015093480954,0.6442113207095239,50.33142857142856,91.90734981325714,21.039939626076183,7,42.07987925215237,73.55,24.0,0.0,21.0,99.0,Low,Medium,0.4826746119591943,1,1,4,0,1,0,1,0,1,1
64,30,Male,77,Science,17,8.2,1,6,1,1,1,0,1,10.3,7.5,13.1,5.6,13.5,17.8,8.0,6.8,82.3,17.8,21.4,13.2,17.9,5.9,73.3,1,4,54.5,17,80.5,0,41.2,30.0,52.4,22.4,54.0,71.2,32.0,27.2,50.42492917847026,72.54237288135593,43.70860927152318,69.1119691119691,25.541125541125542,41.3,52.2658011968888,44.58974035906664,Needs Improvement,5,4,0,economy,22.4,environment,71.2,4.846710908594201,22.29487017953332,278.3885714285715,55.23867713467995,25.41025964093336,3,50.82051928186672,67.5,139.39999999999998,3.2700000000000005,57.39999999999999,139.39999999999998,Low,Medium,0.410794004713427,1,0,4,0,1,1,0,0,1,1
65,29,Male,84,Science,18,10.7,74,2,5,1,1,0,1,12.4,9.9,15.2,6.4,14.7,11.6,8.3,11.5,88.0,29.2,21.7,8.3,12.2,20.4,92.7,1,4,55.6,26,91.1,0,49.6,39.6,60.8,25.6,58.8,46.4,33.2,46.0,82.71954674220964,73.5593220338983,27.483443708609272,47.10424710424711,88.3116883116883,44.99999999999999,63.83564958013053,50.65069487403915,Average,6,2,0,economy,25.6,polity,60.8,4.329119220003346,0.6753425983205219,144.13714285714283,76.82459033714781,19.349305125960854,4,38.69861025192171,73.35,278.2,1.112,74.89999999999999,192.6,Low,Medium,0.5108432142286777,1,0,4,0,1,1,1,0,1,1
66,30,Male,62,Medical,15,12.3,27,2,6,1,1,0,1,7.8,6.6,13.6,13.8,11.8,13.4,6.4,14.4,86.4,23.4,18.8,6.1,8.2,13.5,69.6,1,5,46.9,25,45.9,0,31.2,26.4,54.4,55.2,47.2,53.6,25.6,57.6,66.28895184135978,63.72881355932204,20.198675496688743,31.66023166023166,58.44155844155844,43.900000000000006,48.06364619983213,45.14909385994964,Average,4,3,0,currentaffairs,25.6,artculture,57.6,3.3946687112744085,1.6124676378553442,190.43428571428572,69.38060171169474,24.850906140050363,5,49.701812280100725,46.4,307.5,0.938,86.10000000000001,184.5,Medium,Medium,0.41984889014499216,1,0,3,0,1,1,0,0,1,1
67,25,Male,76,Science,37,8.4,81,1,2,1,0,1,0,18.2,16.2,12.0,9.7,10.8,16.6,8.8,15.5,108.7,29.2,23.9,14.0,6.1,14.8,85.9,1,1,59.7,18,69.5,1,72.8,64.8,48.0,38.8,43.2,66.4,35.2,62.0,82.71954674220964,81.01694915254237,46.35761589403974,23.552123552123554,64.06926406926407,53.9,59.54309988203587,55.59292996461076,Average,4,0,0,currentaffairs,35.2,history,72.8,5.914141485596889,0.6779625605440337,203.5542857142857,67.2710734613812,14.40707003538924,2,28.81414007077848,64.6,151.20000000000002,0.597,58.800000000000004,310.8,Low,Low,0.5921503565194008,1,1,4,1,1,0,1,0,1,0
68,22,Male,90,Arts,13,8.1,76,9,2,1,1,1,1,12.6,15.1,17.4,10.2,12.9,12.9,16.8,13.2,110.3,26.4,19.3,24.5,11.3,13.0,93.0,1,1,66.5,31,72.2,1,50.4,60.4,69.6,40.8,51.6,51.6,67.2,52.8,74.78753541076487,65.42372881355932,81.12582781456953,43.62934362934364,56.27705627705627,55.550000000000004,64.24869838905872,58.15960951671761,Average,1,0,0,economy,40.8,polity,69.6,6.391165880957979,0.7553196041132157,91.35714285714286,85.31093950266218,11.840390483282391,5,23.680780966564782,69.35,251.1,5.985,56.699999999999996,105.3,Low,Low,0.6327363787210158,1,1,0,1,1,0,1,1,1,1
69,24,Male,59,Commerce,23,4.5,85,5,6,1,1,1,1,10.9,16.9,11.1,13.7,10.8,5.5,13.0,14.1,97.1,15.8,10.0,12.3,8.0,12.5,60.4,0,5,73.0,29,50.5,0,43.6,67.6,44.4,54.8,43.2,22.0,52.0,56.4,44.75920679886686,33.89830508474576,40.728476821192054,30.888030888030887,54.112554112554115,47.99999999999999,40.87731474107794,45.863194422323375,Average,4,1,0,environment,22.0,geography,67.6,8.338762622240614,0.533292958399109,178.33142857142852,71.32658639556412,24.136805577676625,6,48.27361115535325,61.75,130.5,3.65,31.5,103.5,Medium,Medium,0.4314869408823505,1,1,1,0,1,1,1,0,1,1
70,32,Male,67,Arts,13,8.3,75,9,3,1,1,0,0,16.9,5.5,15.7,13.2,17.9,15.5,16.6,12.5,114.2,29.2,15.0,10.1,11.2,16.0,83.2,1,2,56.8,32,99.2,1,67.6,22.0,62.8,52.8,71.6,62.0,66.4,50.0,82.71954674220964,50.847457627118644,33.443708609271525,43.24324324324324,69.26406926406926,56.89999999999999,55.90360509718246,56.601081529154726,Average,1,1,0,geography,22.0,sciencetech,71.6,6.086137798833841,0.7447510727520359,252.01142857142855,59.47978445325457,13.398918470845274,2,26.797836941690548,78.0,265.6,5.111999999999999,58.10000000000001,107.9,Low,Low,0.6082762110622564,1,0,0,1,1,0,1,1,1,1
71,32,Male,83,Arts,32,7.2,1,1,6,1,1,1,1,4.6,14.6,13.7,14.4,4.0,10.1,4.4,9.6,78.2,20.2,13.7,9.1,14.5,15.0,73.8,1,2,83.6,15,85.0,0,18.4,58.4,54.8,57.6,16.0,40.4,17.6,38.4,57.22379603399433,46.44067796610169,30.132450331125828,55.98455598455598,64.93506493506493,37.699999999999996,50.94330905016855,41.67299271505056,Needs Improvement,5,3,0,sciencetech,16.0,geography,58.4,5.08207228232324,20.83649635752528,338.86857142857144,45.514266419820004,28.32700728494944,4,56.65401456989888,84.3,108.0,0.836,50.4,230.4,Low,Medium,0.3646741460055084,1,1,0,0,1,0,0,0,1,1
72,27,Female,85,Medical,37,8.7,6,9,2,0,1,0,0,7.5,11.6,11.7,14.6,13.5,12.6,10.5,10.7,93.5,19.8,14.2,5.5,13.9,10.8,64.1,0,7,68.7,28,52.5,0,30.0,46.4,46.8,58.4,54.0,50.4,42.0,42.8,56.09065155807366,48.135593220338976,18.211920529801326,53.66795366795367,46.75324675324675,46.35,44.571873145882876,45.81656194376486,Average,5,1,0,history,30.0,economy,58.4,4.723356901419058,6.5452231348235514,74.16857142857143,88.07464201875239,24.18343805623514,7,48.36687611247028,60.6,243.59999999999997,6.183000000000001,60.89999999999999,321.9,Medium,Medium,0.43072448889840165,0,0,3,0,1,1,0,0,0,1
73,32,Male,70,Engineering,24,7.3,25,3,4,1,1,0,0,12.0,11.0,13.2,7.1,9.2,10.0,5.7,14.7,84.6,18.4,14.7,12.8,6.7,17.1,68.3,1,2,75.1,21,55.1,0,48.0,44.0,52.8,28.4,36.8,40.0,22.8,58.8,52.124645892351275,49.83050847457627,42.384105960264904,25.86872586872587,74.02597402597402,41.45,48.84679204437847,43.66903761331354,Needs Improvement,6,2,0,currentaffairs,22.8,artculture,58.8,5.261329832929342,1.6795783697428286,145.87142857142857,76.5457393685197,26.33096238668646,5,52.66192477337292,65.1,153.29999999999998,2.2529999999999997,51.1,175.2,Medium,Medium,0.3960229206494127,1,0,2,0,1,0,0,0,1,1
74,33,Female,84,Medical,40,6.2,89,9,5,1,1,0,0,16.9,12.5,10.8,16.7,12.4,19.0,15.1,19.1,123.1,21.4,17.4,12.2,20.8,15.0,89.4,1,5,55.3,26,80.3,1,67.6,50.0,43.2,66.8,49.6,76.0,60.4,76.4,60.62322946175638,58.98305084745762,40.397350993377486,80.30888030888032,64.93506493506493,61.25,61.049515309307345,61.1898545927922,Good,2,0,2,polity,43.2,artculture,76.4,8.498590915665583,0.6798872732532467,158.1457142857143,74.57219116221592,8.810145407207798,3,17.620290814415597,67.8,161.20000000000002,4.976999999999999,43.4,248.0,Low,Low,0.6783043799821228,0,0,3,1,1,1,1,0,1,1
75,28,Female,70,Science,33,4.6,87,8,6,1,1,0,1,16.1,15.9,16.0,15.9,7.9,16.4,14.1,12.4,115.2,24.0,13.1,10.8,8.9,15.3,71.5,1,5,84.8,14,30.8,1,64.4,63.6,64.0,63.6,31.6,65.6,56.4,49.6,67.98866855524079,44.40677966101695,35.76158940397352,34.36293436293437,66.23376623376623,57.349999999999994,49.75074764338637,55.070224293015904,Average,2,1,0,sciencetech,31.6,environment,65.6,9.83396862375284,0.6257980033297262,137.7342857142857,77.85408790007304,14.929775706984096,2,29.85955141396819,57.8,64.39999999999999,6.784,32.199999999999996,151.79999999999998,Medium,Low,0.5837082508140625,0,0,4,1,1,1,1,0,1,1
76,23,Male,66,Science,16,6.8,75,8,3,1,0,0,1,11.5,11.0,14.2,12.2,10.2,18.5,7.3,10.6,97.2,17.3,13.6,16.5,19.2,14.7,81.8,1,6,74.3,23,62.5,0,46.0,44.0,56.8,48.8,40.8,74.0,29.2,42.4,49.00849858356941,46.101694915254235,54.63576158940398,74.13127413127413,63.636363636363626,47.75,57.50271857117307,50.67581557135192,Average,6,1,0,currentaffairs,29.2,environment,74.0,6.496899432224605,0.6667870469914726,172.88857142857142,72.20172823285664,19.32418442864808,6,38.64836885729616,68.4,156.4,5.944,47.6,108.8,Low,Medium,0.5112616879153464,1,0,4,0,1,1,1,0,1,0
